SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3260 Dulzura Dr,Hacienda Hts,CA,91745,1250000,3,2.0,699 - Not Defined,2351,103068,1974,5,532,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3260-Dulzura-Dr-91745/home/7854798,CRMLS,TR20103518,N,Y,33.9767428,-117.9606415
MLS Listing,,Single Family Residential,14954 Gale Ave,Hacienda Hts,CA,91745,649000,3,2.5,631 - Hacienda Heights,2119,3848,1982,5,306,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14954-Gale-Ave-91745/home/7842321,CRMLS,PW20104531,N,Y,34.0165952,-117.9804584
MLS Listing,,Single Family Residential,18448 Mescal St,Rowland Heights,CA,91748,599000,3,2.0,652 - Rowland Heights,1080,6355,1960,5,555,,Active,,,http://www.redfin.com/CA/Rowland-Heights/18448-Mescal-St-91748/home/7866923,CRMLS,TR20104228,N,Y,33.9762001,-117.9036396
MLS Listing,,Single Family Residential,1628 Fieldgate Ave,Hacienda Hts,CA,91745,650000,3,2.0,631 - Hacienda Heights,1492,6488,1961,8,436,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1628-Fieldgate-Ave-91745/home/7856563,CRMLS,MB20098833,N,Y,33.9974281,-117.9495446
MLS Listing,,Single Family Residential,18492 Barroso St,Rowland Heights,CA,91748,565000,4,2.0,652 - Rowland Heights,1380,6000,1960,10,409,,Active,,,http://www.redfin.com/CA/Rowland-Heights/18492-Barroso-St-91748/home/7866981,CRMLS,IV20101320,N,Y,33.9748624,-117.9022207
MLS Listing,,Single Family Residential,18429 Villa Clara St,Rowland Heights,CA,91748,798000,4,3.0,652 - Rowland Heights,1946,17041,1978,10,410,,Active,,,http://www.redfin.com/CA/Rowland-Heights/18429-Villa-Clara-St-91748/home/7861597,CRMLS,WS20099193,N,Y,33.9780627,-117.9039829
MLS Listing,,Single Family Residential,2702 Caricia Dr,Hacienda Hts,CA,91745,795000,3,2.5,631 - Hacienda Heights,2215,10392,1968,15,359,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2702-Caricia-Dr-91745/home/7845753,CRMLS,CV20097824,N,Y,33.9877735,-117.9721495
MLS Listing,,Single Family Residential,17837 Calle Los Arboles,Rowland Heights,CA,91748,959000,4,3.0,652 - Rowland Heights,3246,7843,1987,15,295,,Active,,,http://www.redfin.com/CA/Rowland-Heights/17837-Calle-Los-Arboles-91748/home/7865422,CRMLS,TR20098116,N,Y,33.9853977,-117.917546
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #260,Hacienda Hts,CA,91745,98000,2,2.0,631 - Hacienda Heights,1060,,1972,16,92,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-260/home/62161515,CRMLS,TR20096969,N,Y,34.0250569,-117.9901071
MLS Listing,,Condo/Co-op,1477 Forest Glen Dr #183,Hacienda Hts,CA,91745,389900,2,1.5,631 - Hacienda Heights,980,559685,1972,16,398,280,Active,,,http://www.redfin.com/CA/La-Puente/1477-Forest-Glen-Dr-91745/unit-183/home/7837122,CRMLS,TR20096977,N,Y,33.9989986,-117.9429952
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #165,Hacienda Hts,CA,91745,164800,3,2.0,631 - Hacienda Heights,1344,,1991,17,123,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-165/home/62160395,CRMLS,PW20096820,N,Y,34.0250569,-117.9901071
MLS Listing,,Single Family Residential,2329 Angelcrest Dr,Hacienda Hts,CA,91745,799000,5,3.0,631 - Hacienda Heights,2179,9560,1964,17,367,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2329-Angelcrest-Dr-91745/home/7845184,CRMLS,TR20094274,N,Y,33.9949054,-117.978052
MLS Listing,,Single Family Residential,14800 Orange Grove Ave,Hacienda Hts,CA,91745,1688000,5,3.0,631 - Hacienda Heights,3647,42157,1975,18,463,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14800-Orange-Grove-Ave-91745/home/7844655,CRMLS,TR20094390,N,Y,34.0072782,-117.9901079
MLS Listing,,Condo/Co-op,1413 Forest Glen Dr #127,Hacienda Hts,CA,91745,367500,2,2.0,631 - Hacienda Heights,980,559685,1972,18,375,280,Active,,,http://www.redfin.com/CA/La-Puente/1413-Forest-Glen-Dr-91745/unit-127/home/7837066,CRMLS,TR20095278,N,Y,33.9989986,-117.9429952
MLS Listing,,Single Family Residential,504 S Sandalwood Ave,La Puente,CA,91744,475000,3,1.0,633 - Industry/La Puente/Valinda,924,5920,1956,19,514,,Active,,,http://www.redfin.com/CA/La-Puente/504-S-Sandalwood-Ave-91744/home/8073784,CRMLS,IG20095128,N,Y,34.011631,-117.9186985
MLS Listing,,Single Family Residential,2020 Hayloft Pl,Hacienda Hts,CA,91745,698900,3,2.5,631 - Hacienda Heights,1946,8864,1980,23,359,255,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2020-Hayloft-Pl-91745/home/7881612,CRMLS,TR20090704,N,Y,33.9886253,-117.9406223
MLS Listing,,Condo/Co-op,18130 Camino Bello #1,Rowland Heights,CA,91748,299000,2,1.0,652 - Rowland Heights,758,11726,1970,24,394,200,Active,,,http://www.redfin.com/CA/Rowland-Heights/18130-Camino-Bello-91748/unit-1/home/7870873,CRMLS,TR20091300,N,Y,33.9868076,-117.9088112
MLS Listing,,Single Family Residential,14935 Ansford St,Hacienda Hts,CA,91745,699999,3,2.0,631 - Hacienda Heights,1510,6067,1960,29,464,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14935-Ansford-St-91745/home/7841815,CRMLS,IG20087956,N,Y,34.0186123,-117.9798364
MLS Listing,,Single Family Residential,1973 Clear River Ln,Hacienda Hts,CA,91745,648888,3,2.5,631 - Hacienda Heights,1946,6779,1979,29,333,255,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1973-Clear-River-Ln-91745/home/7882688,CRMLS,CV20087890,N,Y,33.9883993,-117.942541
MLS Listing,,Single Family Residential,1547 golden rose,Hacienda Hts,CA,91745,1180000,9,6.0,631 - Hacienda Heights,3321,6098,1972,31,355,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1547-Golden-Rose-Ave-91745/home/7838213,CRMLS,AR20086353,N,Y,33.9964505,-117.9425887
MLS Listing,,Single Family Residential,1839 Gemini St,West Covina,CA,91792,603000,4,3.0,669 - West Covina,1871,6311,1976,32,322,,Active,,,http://www.redfin.com/CA/West-Covina/1839-Gemini-St-91792/home/8076167,CRMLS,CV20085584,N,Y,34.0179086,-117.9070268
MLS Listing,,Single Family Residential,2840 Garona Dr,Hacienda Hts,CA,91745,793800,3,2.0,631 - Hacienda Heights,1650,10533,1973,32,481,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2840-Garona-Dr-91745/home/7881386,CRMLS,AR20084230,N,Y,33.9809853,-117.9526106
MLS Listing,,Single Family Residential,2446 Pocatello Ave,Rowland Heights,CA,91748,638880,4,2.0,652 - Rowland Heights,1410,9036,1961,35,453,,Active,,,http://www.redfin.com/CA/Rowland-Heights/2446-Pocatello-Ave-91748/home/7864443,CRMLS,TR20083565,N,Y,33.975793,-117.9109404
MLS Listing,,Single Family Residential,2120 Turnbull Canyon Rd,Hacienda Hts,CA,91745,1999950,6,7.25,631 - Hacienda Heights,6859,66837,2002,43,292,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2120-Turnbull-Canyon-Rd-91745/home/8139921,CRMLS,PW20079118,N,Y,34.0040466,-117.9872713
MLS Listing,,Single Family Residential,2600 Hayride Ct,Rowland Heights,CA,91748,958000,4,3.5,652 - Rowland Heights,3214,10215,1984,47,298,,Active,,,http://www.redfin.com/CA/Rowland-Heights/2600-Hayride-Ct-91748/home/7865987,CRMLS,AR20076127,N,Y,33.9742453,-117.9133205
MLS Listing,,Single Family Residential,1733 Armington Ave,Hacienda Hts,CA,91745,639000,4,2.0,631 - Hacienda Heights,1242,6032,1955,49,514,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1733-Armington-Ave-91745/home/7856042,CRMLS,TR20075478,N,Y,33.9990857,-117.9587883
MLS Listing,,Single Family Residential,1844 Joan Ct,West Covina,CA,91792,549950,3,2.0,669 - West Covina,1315,5661,1977,60,418,,Active,,,http://www.redfin.com/CA/West-Covina/1844-Joan-Ct-91792/home/8076040,CRMLS,TR20070546,N,Y,34.0200686,-117.9080338
MLS Listing,,Condo/Co-op,15727 Tetley St Unit 5B,Hacienda Hts,CA,91745,499888,3,3.0,631 - Hacienda Heights,1481,183474,1984,61,338,400,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15727-Tetley-St-91745/unit-5B/home/7841587,CRMLS,TR20068870,N,Y,33.994434,-117.970564
MLS Listing,,Single Family Residential,14525 Walbrook Dr,Hacienda Hts,CA,91745,515888,3,1.5,631 - Hacienda Heights,1100,6029,1959,70,469,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14525-Walbrook-Dr-91745/home/7842163,CRMLS,CV20065025,N,Y,34.0211323,-117.9881634
MLS Listing,,Single Family Residential,1702 Armington Ave,Hacienda Hts,CA,91745,575000,3,2.0,631 - Hacienda Heights,1200,6817,1955,79,479,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1702-Armington-Ave-91745/home/7855990,CRMLS,PW20058559,N,Y,34.0000246,-117.9585595
MLS Listing,,Single Family Residential,15430 Hollis St,Hacienda Hts,CA,91745,1680000,6,7.0,631 - Hacienda Heights,5322,19105,2016,81,316,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15430-Hollis-St-91745/home/7841056,CRMLS,TR20058081,N,Y,34.0042983,-117.974117
MLS Listing,,Single Family Residential,1911 Country Canyon Rd,Hacienda Hts,CA,91745,658000,3,1.75,631 - Hacienda Heights,1614,6103,1973,84,408,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1911-Country-Canyon-Rd-91745/home/7837651,CRMLS,PW20056901,N,Y,33.9932989,-117.9490412
MLS Listing,,Single Family Residential,15468 Newton St,Hacienda Hts,CA,91745,799999,3,2.0,631 - Hacienda Heights,2083,22193,1946,84,384,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15468-Newton-St-91745/home/7841399,CRMLS,WS20056561,N,Y,33.9987362,-117.9773199
MLS Listing,,Single Family Residential,2349 Saleroso Dr,Rowland Heights,CA,91748,1199000,4,3.0,652 - Rowland Heights,3562,23979,1985,86,337,,Active,,,http://www.redfin.com/CA/Rowland-Heights/2349-Saleroso-Dr-91748/home/7864420,CRMLS,WS20055601,N,Y,33.9772264,-117.9252892
MLS Listing,,Single Family Residential,16352 Garo St,Hacienda Hts,CA,91745,699000,4,2.0,631 - Hacienda Heights,2080,6169,1960,86,336,,Active,,,http://www.redfin.com/CA/La-Puente/16352-Garo-St-91745/home/7856386,CRMLS,PW20054274,N,Y,34.001714,-117.9505514
MLS Listing,,Single Family Residential,2576 Turnbull Canyon Rd,Hacienda Hts,CA,91745,1950000,5,5.0,631 - Hacienda Heights,5771,42532,1957,87,338,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2576-Turnbull-Canyon-Rd-91745/home/7844753,CRMLS,TR20053528,N,Y,33.9968354,-117.984549
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #224,Hacienda Hts,CA,91745,145000,3,2.0,631 - Hacienda Heights,1440,,1972,89,101,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-224/home/62160986,CRMLS,PW20051704,N,Y,34.0250569,-117.9901071
MLS Listing,,Single Family Residential,3426 Viewfield Ave,Hacienda Hts,CA,91745,2880000,6,6.5,631 - Hacienda Heights,7570,43678,2008,90,380,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3426-S-Viewfield-Ave-91745/home/21923545,CRMLS,PW20050373,N,Y,33.9765565,-117.9780291
MLS Listing,,Single Family Residential,17420 Salais St,La Puente,CA,91744,458888,3,1.0,633 - Industry/La Puente/Valinda,924,7064,1956,94,497,,Active,,,http://www.redfin.com/CA/La-Puente/17420-Salais-St-91744/home/8073788,CRMLS,CV20047689,N,Y,34.0122849,-117.9224058
MLS Listing,,Single Family Residential,16326 Shadybend Dr,Hacienda Hts,CA,91745,589000,3,2.0,631 - Hacienda Heights,1470,6537,1956,99,401,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/16326-Shadybend-Dr-91745/home/7855437,CRMLS,TR20044152,N,Y,34.0048176,-117.9505742
MLS Listing,,Single Family Residential,15431 Garo St,Hacienda Hts,CA,91745,1339900,10,3.0,631 - Hacienda Heights,2884,16578,1953,100,465,,Active,,,http://www.redfin.com/CA/La-Puente/15431-Garo-St-91745/home/170680310,CRMLS,SW20042611,N,Y,34.0089972,-117.9727901
MLS Listing,,Townhouse,15733 Tetley St Unit 1G,Hacienda Hts,CA,91745,535000,3,3.0,631 - Hacienda Heights,1481,183474,1984,100,361,400,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15733-Tetley-St-91745/unit-1G/home/7841602,CRMLS,CV20042886,N,Y,33.994434,-117.970564
MLS Listing,,Mobile/Manufactured Home,18151 E Valley Blvd #59,La Puente,CA,91744,40000,2,1.5,633 - Industry/La Puente/Valinda,820,,1969,107,49,,Active,,,http://www.redfin.com/CA/La-Puente/18151-Valley-Blvd-91744/unit-59/home/170602891,CRMLS,CV20037159,N,Y,34.0078296,-117.9064404
MLS Listing,,Single Family Residential,18080 Galatina St,Rowland Heights,CA,91748,850000,5,3.0,652 - Rowland Heights,2380,10503,1966,115,357,,Active,,,http://www.redfin.com/CA/Rowland-Heights/18080-Galatina-St-91748/home/7864798,CRMLS,RS20030632,N,Y,33.979839,-117.9127712
MLS Listing,,Condo/Co-op,1453 Forest Glen Dr #173,Hacienda Hts,CA,91745,468000,3,2.0,631 - Hacienda Heights,1097,559685,1972,120,427,280,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1453-Forest-Glen-Dr-91745/unit-173/home/7837112,CRMLS,CV20028469,N,Y,33.9989986,-117.9429952
MLS Listing,,Single Family Residential,17946 Contador Dr,Rowland Heights,CA,91748,800888,4,2.0,652 - Rowland Heights,2151,8876,1972,122,372,,Active,,,http://www.redfin.com/CA/Rowland-Heights/17946-Contador-Dr-91748/home/7864725,CRMLS,CV20025770,N,Y,33.9771514,-117.9182408
MLS Listing,,Single Family Residential,15765 Lodestone Ln,Hacienda Hts,CA,91745,1488000,4,3.0,631 - Hacienda Heights,3028,17267,1974,127,491,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15765-Lodestone-Ln-91745/home/7845720,CRMLS,DW20022048,N,Y,33.9892425,-117.9712344
MLS Listing,,Single Family Residential,1758 Orchard Hill Ln,Hacienda Hts,CA,91745,750000,3,2.0,631 - Hacienda Heights,1604,6637,1968,136,468,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1758-Orchard-Hill-Ln-91745/home/7838395,CRMLS,PW20009456,N,Y,33.9916092,-117.9351062
MLS Listing,,Vacant Land,0 BLUE SKY Rd,Hacienda Hts,CA,,274950,,,631 - Hacienda Heights,,33805,,137,,100,Active,,,http://www.redfin.com/CA/Hacienda-Heights/Blue-Sky-Rd-91745/home/21475443,CRMLS,PW20010157,N,Y,33.9957708,-117.9961811
MLS Listing,,Vacant Land,15577 Denley St,Hacienda Hts,CA,,2990000,,,631 - Hacienda Heights,,82304,,143,,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15577-Denley-St-91745/home/7842975,CRMLS,AR20010210,N,Y,34.009784,-117.968022
MLS Listing,,Single Family Residential,15815 Clarkgrove St,Hacienda Hts,CA,91745,499950,3,1.0,631 - Hacienda Heights,960,5869,1954,151,521,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/15815-Clarkgrove-St-91745/home/7857114,CRMLS,CV20004379,N,Y,34.0139325,-117.9606638
MLS Listing,,Vacant Land,3328 Colima Rd,Hacienda Hts,CA,91745,598888,,,631 - Hacienda Heights,,50423,,157,,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3328-Colima-Rd-91745/home/17496217,CRMLS,TR20000014,N,Y,33.9796388,-117.9794564
MLS Listing,,Vacant Land,3318 Viewfield Ave,Hacienda Hts,CA,91745,738888,,,631 - Hacienda Heights,,58204,,157,,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3318-S-Viewfield-Ave-91745/home/17496521,CRMLS,TR20000018,N,Y,33.9798225,-117.9776539
MLS Listing,,Vacant Land,3339 Viewfield Ave,Hacienda Hts,CA,91745,708888,,,631 - Hacienda Heights,,57152,,157,,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3339-S-Viewfield-Ave-91745/home/58459888,CRMLS,TR20000016,N,Y,33.9793786,-117.9785703
MLS Listing,,Vacant Land,3313 Viewfield Ave,Hacienda Hts,CA,91745,608888,,,631 - Hacienda Heights,,50504,,157,,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3313-S-Viewfield-Ave-91745/home/17496520,CRMLS,TR20000017,N,Y,33.9798641,-117.9786978
MLS Listing,,Single Family Residential,16149 Abbey St,La Puente,CA,91744,385000,2,1.0,633 - Industry/La Puente/Valinda,532,7621,1911,163,724,,Active,,,http://www.redfin.com/CA/La-Puente/16149-Abbey-St-91744/home/7857666,CRMLS,CV19285590,N,Y,34.0166338,-117.9481603
MLS Listing,,Single Family Residential,16595 Old Forest Rd,Hacienda Hts,CA,91745,795000,3,2.0,631 - Hacienda Heights,1574,5979,1971,168,505,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/16595-Old-Forest-Rd-91745/home/7837387,CRMLS,AR19283594,N,Y,33.9938953,-117.9428633
MLS Listing,,Single Family Residential,1752 Armington Ave,Hacienda Hts,CA,91745,658000,3,2.0,631 - Hacienda Heights,1560,5994,1955,178,422,,Active,,,http://www.redfin.com/CA/La-Puente/1752-Armington-Ave-91745/home/7855966,CRMLS,TR19279246,N,Y,33.9987443,-117.9580561
MLS Listing,,Single Family Residential,1854 June Ct,West Covina,CA,91792,655000,4,3.0,669 - West Covina,1871,6305,1976,178,350,,Active,,,http://www.redfin.com/CA/West-Covina/1854-June-Ct-91792/home/8076162,CRMLS,CV19279711,N,Y,34.0184158,-117.9064318
MLS Listing,,Single Family Residential,2900 Orinoco Pl,Hacienda Hts,CA,91745,750000,3,2.0,631 - Hacienda Heights,1796,14848,1961,180,418,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/2900-Orinoco-Pl-91745/home/7834888,CRMLS,DW19278372,N,Y,33.9832068,-117.9711429
MLS Listing,,Condo/Co-op,18130 Colima Rd #4,Rowland Heights,CA,91748,339888,2,1.0,652 - Rowland Heights,770,5981,1971,193,441,190,Active,,,http://www.redfin.com/CA/Rowland-Heights/18130-Colima-Rd-91748/unit-4/home/7870720,CRMLS,TR19260822,N,Y,33.9882956,-117.9087255
MLS Listing,,Vacant Land,14765 Edgeridge Dr,Hacienda Hts,CA,91745,238000,,,631 - Hacienda Heights,,63337,,206,,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14765-Edgeridge-Dr-91745/home/22865210,CRMLS,PW19263973,N,Y,34.0006715,-117.9932192
MLS Listing,,Single Family Residential,3280 Heather Field Dr,Hacienda Hts,CA,91745,938000,5,4.0,631 - Hacienda Heights,2862,20038,1974,243,328,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3280-Heatherfield-Dr-91745/home/7875909,CRMLS,WS19234484,N,Y,33.9843697,-117.989719
MLS Listing,,Vacant Land,0 Oak Canyon Pl,Hacienda Hts,CA,,90000,,,631 - Hacienda Heights,,38361,,246,,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/E-Oak-Canyon-Dr-91745/home/22146614,CRMLS,CV19236021,N,Y,34.0009595,-117.9969848
MLS Listing,,Single Family Residential,14773 Tamarix Dr,Hacienda Hts,CA,91745,530000,2,2.0,631 - Hacienda Heights,1384,52225,1957,256,383,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14773-Tamarix-Dr-91745/home/110239204,CRMLS,SB19227716,N,Y,34.0016415,-117.9925556
MLS Listing,,Vacant Land,3473 Viewfield Ave,Hacienda Hts,CA,91745,1188888,,,631 - Hacienda Heights,,137423,,261,,160,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3473-S-Viewfield-Ave-91745/unit-3/home/22933967,CRMLS,TR19223450,N,Y,33.9782519,-117.979309
MLS Listing,,Single Family Residential,1137 Galemont Ave,Hacienda Hts,CA,91745,1100000,3,1.0,631 - Hacienda Heights,2076,29571,1953,269,530,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1137-Galemont-Ave-91745/home/7843089,CRMLS,TR19208804,N,Y,34.0105871,-117.9656139
MLS Listing,,Single Family Residential,131 Hillcrest Dr,La Puente,CA,91744,650000,3,3.0,633 - Industry/La Puente/Valinda,2028,7104,1978,281,321,,Active,,,http://www.redfin.com/CA/La-Puente/131-Hillcrest-Dr-91744/home/7857957,CRMLS,WS19198790,N,Y,34.0214658,-117.9410327
MLS Listing,,Vacant Land,0 Rockhill Dr,Hacienda Hts,CA,91745,150000,,,631 - Hacienda Heights,,42801,,339,,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/Rockhill-Dr-91745/home/142551729,CRMLS,TR19157954,N,Y,34.0035323,-117.993886
MLS Listing,,Condo/Co-op,17034 Colima Rd #125,Hacienda Hts,CA,91745,359999,1,1.0,631 - Hacienda Heights,612,292128,1979,457,588,240,Active,,,http://www.redfin.com/CA/Hacienda-Heights/17034-Colima-Rd-91745/unit-125/home/7882249,CRMLS,TR19052014,N,Y,33.9902928,-117.9363507
MLS Listing,,Single Family Residential,1361 Kwis Ave,Hacienda Hts,CA,91745,625000,3,2.0,631 - Hacienda Heights,1575,8337,1983,457,397,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1361-Kwis-Ave-91745/home/7840993,CRMLS,TR19051687,N,Y,34.0079453,-117.9720123
MLS Listing,,Vacant Land,1 alley,La Puente,CA,,499000,,,633 - Industry/La Puente/Valinda,,11132,,596,,,Active,,,http://www.redfin.com/CA/La-Puente/1-alley-Unknown/home/147710343,CRMLS,OC18254268,N,Y,34.0200114,-117.9495083
MLS Listing,,Single Family Residential,1633 Lancewood Ave,Hacienda Hts,CA,91745,685000,3,3.0,631 - Hacienda Heights,1628,6313,1955,661,421,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/1633-Lancewood-Ave-91745/home/7856781,CRMLS,WS18198024,N,Y,34.0015011,-117.9659266
MLS Listing,,Vacant Land,3317 Turnbull Canyon Rd,Hacienda Hts,CA,,255000,,,631 - Hacienda Heights,,8276,,785,,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/3317-Turnbull-Canyon-Rd-91745/home/160933750,CRMLS,CV18084666,N,Y,33.9926248,-117.9940016
MLS Listing,,Vacant Land,18005 E valley Blvd,City Of Industry,CA,91744,806400,,,633 - Industry/La Puente/Valinda,,19200,,801,,,Active,,,http://www.redfin.com/CA/City-of-Industry/18005-Valley-Blvd-91744/home/40136716,CRMLS,WS18070817,N,Y,34.006993,-117.910142
