SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1667 S Orange Ave,West Covina,CA,91790,583000,3,2.0,669 - West Covina,1500,8516,1985,4,389,,Active,,,http://www.redfin.com/CA/West-Covina/1667-S-Orange-Ave-91790/home/7951844,CRMLS,TR20090887,N,Y,34.0577608,-117.9587883
MLS Listing,,Single Family Residential,16502 Francisquito Ave,Valinda,CA,91744,539900,3,2.0,633 - Industry/La Puente/Valinda,1611,7642,1952,5,335,,Active,,,http://www.redfin.com/CA/La-Puente/16502-Francisquito-Ave-91744/home/8081974,CRMLS,CV20105147,N,Y,34.0501305,-117.9239619
MLS Listing,,Mobile/Manufactured Home,17350 E Temple Ave #388,La Puente,CA,91744,98000,3,2.0,633 - Industry/La Puente/Valinda,1248,,1975,5,79,,Active,,,http://www.redfin.com/CA/La-Puente/17350-E-Temple-Ave-91744/unit-388/home/171963496,CRMLS,CV20102450,N,Y,34.0260073,-117.912184
MLS Listing,,Single Family Residential,421 Dunsview Ave,Azusa,CA,91744,560000,3,2.0,607 - Azusa,1420,6048,1956,5,394,,Active,,,http://www.redfin.com/CA/La-Puente/421-Dunsview-Ave-91744/home/7863628,CRMLS,EV20104769,N,Y,34.0259764,-117.9229321
MLS Listing,,Vacant Land,610 S 4th Ave,La Puente,CA,91746,399000,,,633 - Industry/La Puente/Valinda,,21592,,8,,,Active,,,http://www.redfin.com/CA/La-Puente/610-4th-Ave-91746/home/23423116,CRMLS,RS20103262,N,Y,34.03383,-117.992217
MLS Listing,,Single Family Residential,1017 Edanruth Ave,La Puente,CA,91746,590777,3,2.0,633 - Industry/La Puente/Valinda,1445,6383,1957,8,409,,Active,,,http://www.redfin.com/CA/La-Puente/1017-Edanruth-Ave-91746/home/7949877,CRMLS,IV20103235,N,Y,34.0558639,-117.9713717
MLS Listing,,Single Family Residential,939 League Ave,La Puente,CA,91744,539900,3,2.0,633 - Industry/La Puente/Valinda,1193,5882,1957,8,453,,Active,,,http://www.redfin.com/CA/La-Puente/939-League-Ave-91744/home/7951230,CRMLS,CV20102662,N,Y,34.048988,-117.9656749
MLS Listing,,Townhouse,12557 Pinehurst St,El Monte,CA,91732,458000,3,3.0,619 - El Monte,1252,1475,1988,14,366,295,Active,,,http://www.redfin.com/CA/El-Monte/12557-Pinehurst-St-91732/home/7987934,CRMLS,WS20098924,N,Y,34.0656419,-118.005419
MLS Listing,,Single Family Residential,16915 Wing Ln,La Puente,CA,91744,550000,4,2.0,633 - Industry/La Puente/Valinda,1216,6479,1957,14,452,,Active,,,http://www.redfin.com/CA/La-Puente/16915-Wing-Ln-91744/home/7859387,CRMLS,DW20094939,N,Y,34.0285811,-117.9217193
MLS Listing,,Single Family Residential,820 S Vanderwell Ave,West Covina,CA,91790,649999,3,2.0,669 - West Covina,1601,9614,1962,15,406,,Active,,,http://www.redfin.com/CA/West-Covina/820-S-Vanderwell-Ave-91790/home/7960415,CRMLS,CV20094964,N,Y,34.0604335,-117.9244654
MLS Listing,,Single Family Residential,935 S California Ave,West Covina,CA,91790,598000,3,2.0,669 - West Covina,1146,9042,1954,16,522,,Active,,,http://www.redfin.com/CA/West-Covina/935-S-California-Ave-91790/home/7953001,CRMLS,SW20096296,N,Y,34.060867,-117.938594
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #260,Hacienda Hts,CA,91745,98000,2,2.0,631 - Hacienda Heights,1060,,1972,16,92,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-260/home/62161515,CRMLS,TR20096969,N,Y,34.0250569,-117.9901071
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #165,Hacienda Hts,CA,91745,164800,3,2.0,631 - Hacienda Heights,1344,,1991,17,123,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-165/home/62160395,CRMLS,PW20096820,N,Y,34.0250569,-117.9901071
MLS Listing,,Single Family Residential,614 E Barbara Ave,West Covina,CA,91790,625000,3,2.0,669 - West Covina,1570,8231,1947,17,398,,Active,,,http://www.redfin.com/CA/West-Covina/614-E-Barbara-Ave-91790/home/7960240,CRMLS,PW20091149,N,Y,34.0588327,-117.9336428
MLS Listing,,Single Family Residential,13803 Joycedale St,La Puente,CA,91746,550000,3,2.0,633 - Industry/La Puente/Valinda,1147,6288,1954,18,480,,Active,,,http://www.redfin.com/CA/La-Puente/13803-Joycedale-St-91746/home/7994479,CRMLS,AR20095844,N,Y,34.0613651,-117.9736137
MLS Listing,,Single Family Residential,1704 Pass And Covina Rd,West Covina,CA,91792,899800,4,3.0,669 - West Covina,2836,9043,1988,18,317,,Active,,,http://www.redfin.com/CA/West-Covina/1704-Pass-and-Covina-Rd-91792/home/8081104,CRMLS,CV20095724,N,Y,34.0436355,-117.922566
MLS Listing,,Single Family Residential,226 S Orange Blossom Ave,La Puente,CA,91746,600000,3,1.0,633 - Industry/La Puente/Valinda,1187,19250,1930,18,505,,Active,,,http://www.redfin.com/CA/La-Puente/226-S-Orange-Blossom-Ave-91746/home/7798682,CRMLS,CV20089322,N,Y,34.0461264,-117.9959525
MLS Listing,,Single Family Residential,1016 Molinar Ave,La Puente,CA,91744,479999,4,2.0,633 - Industry/La Puente/Valinda,1220,6812,1955,18,393,,Active,,,http://www.redfin.com/CA/La-Puente/1016-Molinar-Ave-91744/home/7861108,CRISNet,SR20093676,N,Y,34.037396,-117.9441616
MLS Listing,,Single Family Residential,16010 Maplegrove St,La Puente,CA,91744,699000,3,1.0,633 - Industry/La Puente/Valinda,1241,11097,1952,21,563,,Active,,,http://www.redfin.com/CA/La-Puente/16010-Maplegrove-St-91744/home/8082428,CRMLS,RS20093563,N,Y,34.0444459,-117.9340307
MLS Listing,,Single Family Residential,428 S Fernwood St,West Covina,CA,91791,649000,2,2.0,669 - West Covina,1438,7514,1953,22,451,,Active,,,http://www.redfin.com/CA/West-Covina/428-S-Fernwood-St-91791/home/7956237,CRMLS,TR20068960,N,Y,34.0664209,-117.9105513
MLS Listing,,Single Family Residential,547 Shadydale Ave,La Puente,CA,91744,575000,4,2.0,633 - Industry/La Puente/Valinda,1204,5746,1955,24,478,,Active,,,http://www.redfin.com/CA/La-Puente/547-Shadydale-Ave-91744/home/7838448,CRMLS,DW20091472,N,Y,34.0399144,-117.9677569
MLS Listing,,Single Family Residential,826 Lacon Ave,La Puente,CA,91744,569950,3,1.75,633 - Industry/La Puente/Valinda,1257,6417,1955,30,453,,Active,,,http://www.redfin.com/CA/La-Puente/826-Lacon-Ave-91744/home/8084382,CRMLS,OC20087536,N,Y,34.033672,-117.9297286
MLS Listing,,Single Family Residential,15855 Cadwell St,La Puente,CA,91744,615000,5,3.0,633 - Industry/La Puente/Valinda,1824,8599,1953,30,337,,Active,,,http://www.redfin.com/CA/La-Puente/15855-Cadwell-St-91744/home/7860764,CRMLS,WS20087509,N,Y,34.0378501,-117.9387158
MLS Listing,,Single Family Residential,447 Clintwood Ave,La Puente,CA,91744,500000,3,2.0,633 - Industry/La Puente/Valinda,1791,7274,1956,36,279,,Active,,,http://www.redfin.com/CA/La-Puente/447-Clintwood-Ave-91744/home/7834246,CRMLS,DW20083444,N,Y,34.0399162,-117.9710056
MLS Listing,,Single Family Residential,828 E Florence Ave,West Covina,CA,91790,789000,4,3.0,669 - West Covina,2002,9164,1953,36,394,,Active,,,http://www.redfin.com/CA/West-Covina/828-E-Florence-Ave-91790/home/7960909,CRMLS,AR20082800,N,Y,34.051214,-117.9286074
MLS Listing,,Single Family Residential,17015 Mulvane St,La Puente,CA,91744,530000,3,2.0,633 - Industry/La Puente/Valinda,1650,6634,1955,39,321,,Active,,,http://www.redfin.com/CA/La-Puente/17015-Mulvane-St-91744/home/7859210,CRMLS,WS20080816,N,Y,34.0327471,-117.9189722
MLS Listing,,Single Family Residential,523 S Dawley Ave,West Covina,CA,91790,685000,3,2.0,669 - West Covina,1794,10181,1957,39,382,,Active,,,http://www.redfin.com/CA/West-Covina/523-S-Dawley-Ave-91790/home/7955837,CRMLS,TR20076810,N,Y,34.065013,-117.9217421
MLS Listing,,Condo/Co-op,903 Hudson Ln,West Covina,CA,91790,542850,2,2.5,669 - West Covina,1374,,2020,40,395,297,Active,,,http://www.redfin.com/CA/West-Covina/903-Hudson-LN-91790/home/171434421,CRMLS,OC20080345,N,Y,34.0656464,-117.9424743
MLS Listing,,Condo/Co-op,921 Hudson Ln,West Covina,CA,91790,637819,4,3.5,669 - West Covina,1828,,2020,40,349,297,Active,,,http://www.redfin.com/CA/West-Covina/1530-W-Cameron-Ave-91790/home/171260386,CRMLS,OC20080304,N,Y,34.06827,-117.9425658
MLS Listing,,Single Family Residential,3790 Oakhurst St,El Monte,CA,91732,575000,4,2.0,El Monte,1867,4411,1988,40,308,98,Active,,,http://www.redfin.com/CA/El-Monte/3790-Oakhurst-St-91732/home/7987774,PFAR,820001468,N,Y,34.0684045,-118.0050451
MLS Listing,,Single Family Residential,1051 Van Wig Ave,La Puente,CA,91746,555000,3,2.0,633 - Industry/La Puente/Valinda,1123,5989,1955,42,494,,Active,,,http://www.redfin.com/CA/La-Puente/1051-Van-Wig-Ave-91746/home/7995335,CRMLS,DW20079268,N,Y,34.0593305,-117.976176
MLS Listing,,Single Family Residential,543 E Francisquito,West Covina,CA,91790,615000,4,2.0,669 - West Covina,1848,9583,1958,48,333,,Active,,,http://www.redfin.com/CA/West-Covina/543-Francisquito-Ave-91790/home/7961320,CRMLS,IG20074060,N,Y,34.050698,-117.935019
MLS Listing,,Single Family Residential,1022 Gilwood Ave,La Puente,CA,91744,460000,4,2.0,699 - Not Defined,1220,6790,1955,49,377,,Active,,,http://www.redfin.com/CA/La-Puente/1022-Gilwood-Ave-91744/home/7861117,CRMLS,DW20075626,N,Y,34.0376379,-117.9449942
MLS Listing,,Single Family Residential,16784 Samgerry Dr,La Puente,CA,91744,529900,4,2.0,633 - Industry/La Puente/Valinda,1582,6026,1957,52,335,,Active,,,http://www.redfin.com/CA/La-Puente/16784-Samgerry-Dr-91744/home/7859326,CRISNet,SR20073487,N,Y,34.0289931,-117.9228177
MLS Listing,,Single Family Residential,14440 Barrydale St,La Puente,CA,91746,580000,3,2.0,633 - Industry/La Puente/Valinda,1445,6423,1957,55,401,,Active,,,http://www.redfin.com/CA/La-Puente/14440-Barrydale-St-91746/home/7950280,CRMLS,CV20068311,N,Y,34.0563445,-117.9640505
MLS Listing,,Condo/Co-op,1370 Parkside Dr #112,West Covina,CA,91792,405000,2,2.0,669 - West Covina,966,53837,1971,61,419,260,Active,,,http://www.redfin.com/CA/West-Covina/1370-Parkside-Dr-91792/unit-112/home/8083590,CRMLS,CV20069762,N,Y,34.0378376,-117.9172335
MLS Listing,,Single Family Residential,15254 Francisquito Ave,La Puente,CA,91744,539888,3,2.0,633 - Industry/La Puente/Valinda,1159,7221,1955,67,466,,Active,,,http://www.redfin.com/CA/La-Puente/15254-Francisquito-Ave-91744/home/7954184,CRMLS,CV20065391,N,Y,34.0503171,-117.9497734
MLS Listing,,Single Family Residential,1339 N California Ave,La Puente,CA,91744,519888,3,2.0,633 - Industry/La Puente/Valinda,1159,6119,1955,67,449,,Active,,,http://www.redfin.com/CA/La-Puente/1339-N-California-Ave-91744/home/7954215,CRMLS,CV20065388,N,Y,34.047764,-117.952472
MLS Listing,,Single Family Residential,14525 Walbrook Dr,Hacienda Hts,CA,91745,515888,3,1.5,631 - Hacienda Heights,1100,6029,1959,70,469,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/14525-Walbrook-Dr-91745/home/7842163,CRMLS,CV20065025,N,Y,34.0211323,-117.9881634
MLS Listing,,Single Family Residential,321 Clintwood Ave,La Puente,CA,91744,598000,3,2.0,633 - Industry/La Puente/Valinda,1254,6505,1956,71,477,,Active,,,http://www.redfin.com/CA/La-Puente/321-Clintwood-Ave-91744/home/7834223,CRMLS,AR20064589,N,Y,34.0381921,-117.9724698
MLS Listing,,Mobile/Manufactured Home,1661 Puente Ave #24,Baldwin Park,CA,91706,39900,2,1.0,608 - Baldwin Pk/Irwindale,,,1979,75,,1000,Active,,,http://www.redfin.com/CA/Baldwin-Park/1661-Puente-Ave-91706/unit-24/home/171177971,CRMLS,CV20062384,N,Y,34.0663323,-117.9682447
MLS Listing,,Single Family Residential,1822 Bauer Dr,West Covina,CA,91792,570000,4,2.0,669 - West Covina,1750,7536,1977,80,326,,Active,,,http://www.redfin.com/CA/West-Covina/1822-Bauer-Dr-91792/home/8082984,CRMLS,WS20059590,N,Y,34.0415516,-117.9223143
MLS Listing,,Single Family Residential,13815 Cagliero St,La Puente,CA,91746,535000,5,4.0,La Puente,1606,6098,1954,81,333,,Active,,,http://www.redfin.com/CA/La-Puente/13815-Cagliero-St-91746/home/7994495,AVMLS,20002392,N,Y,34.0606384,-117.9737967
MLS Listing,,Single Family Residential,1515 Outrigger,West Covina,CA,91790,658888,4,2.5,669 - West Covina,1797,3066,1993,83,367,90,Active,,,http://www.redfin.com/CA/West-Covina/1515-Outrigger-91790/home/7952305,CRMLS,TR20056808,N,Y,34.0581635,-117.9513488
MLS Listing,,Mobile/Manufactured Home,901 S 6th Ave #176,Hacienda Hts,CA,91745,244900,3,2.0,631 - Hacienda Heights,1539,,2020,89,159,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-176/home/171040768,CRMLS,OC20014344,N,Y,34.028077,-117.9973538
MLS Listing,,Mobile/Manufactured Home,901 6th Ave #224,Hacienda Hts,CA,91745,145000,3,2.0,631 - Hacienda Heights,1440,,1972,89,101,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-224/home/62160986,CRMLS,PW20051704,N,Y,34.0250569,-117.9901071
MLS Listing,,Single Family Residential,2225 W Merced Ave,West Covina,CA,91790,750000,4,3.0,669 - West Covina,1714,19966,1939,90,438,,Active,,,http://www.redfin.com/CA/West-Covina/2225-W-Merced-Ave-91790/home/7952384,CRMLS,CV20051537,N,Y,34.0690735,-117.9562122
MLS Listing,,Single Family Residential,16306 E Peachtree Ct,La Puente,CA,91744,568800,3,2.5,633 - Industry/La Puente/Valinda,1403,487196,2001,92,405,100,Active,,,http://www.redfin.com/CA/La-Puente/16306-E-Peachtree-Ct-91744/home/8112539,CRMLS,CV20050768,N,Y,34.042464,-117.926743
MLS Listing,,Townhouse,1065 N Stimson Ave,La Puente,CA,91744,710000,5,3.0,633 - Industry/La Puente/Valinda,1684,7640,1953,94,422,,Active,,,http://www.redfin.com/CA/La-Puente/1065-N-Stimson-Ave-91744/home/7860959,CRMLS,MB20048430,N,Y,34.0389242,-117.9488124
MLS Listing,,Single Family Residential,530 Rimgrove Dr,La Puente,CA,91744,435000,3,1.0,633 - Industry/La Puente/Valinda,1072,6108,1957,94,406,,Active,,,http://www.redfin.com/CA/La-Puente/530-Rimgrove-Dr-91744/home/7863517,CRMLS,RS20047235,N,Y,34.027218,-117.9194308
MLS Listing,,Single Family Residential,15768 Amar Rd,La Puente,CA,91744,568800,4,1.75,633 - Industry/La Puente/Valinda,1588,6005,1954,94,358,,Active,,,http://www.redfin.com/CA/La-Puente/15768-Amar-Rd-91744/home/7860086,CRMLS,WS20047557,N,Y,34.0362771,-117.941053
MLS Listing,,Mobile/Manufactured Home,901 S 6th Ave #109,Hacienda Hts,CA,91745,204900,3,2.0,631 - Hacienda Heights,1404,,2019,101,146,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-109/home/170670157,CRMLS,OC20014318,N,Y,34.028077,-117.9973538
MLS Listing,,Single Family Residential,1725 E Oakridge Cir,West Covina,CA,91792,540000,3,3.0,669 - West Covina,1440,4327,1970,102,375,27,Active,,,http://www.redfin.com/CA/West-Covina/1725-Oakridge-Cir-E-91792/home/8074724,CRMLS,IV20041302,N,Y,34.0271034,-117.9109175
MLS Listing,,Single Family Residential,1628 Mayland Ave,West Covina,CA,91790,594000,4,3.0,669 - West Covina,1740,4947,1955,103,341,,Active,,,http://www.redfin.com/CA/West-Covina/1628-S-Mayland-Ave-91790/home/7949323,CRMLS,MB20040281,N,Y,34.0640597,-117.9656063
MLS Listing,,Vacant Land,204 S 3rd Ave,La Puente,CA,91746,265000,,,633 - Industry/La Puente/Valinda,,9000,,108,,,Active,,,http://www.redfin.com/CA/La-Puente/204-S-3rd-Ave-91746/home/51587148,CRMLS,MB20036794,N,Y,34.042854,-117.99
MLS Listing,,Single Family Residential,802 Vineland Ave,La Puente,CA,91746,768000,3,1.75,633 - Industry/La Puente/Valinda,2836,12476,1939,110,271,,Active,,,http://www.redfin.com/CA/La-Puente/802-Vineland-Ave-91746/home/7995584,CRMLS,AR20035306,N,Y,34.0578528,-117.9824558
MLS Listing,,Mobile/Manufactured Home,1661 Puente Blvd #25,Baldwin Park,CA,91706,49000,2,2.0,608 - Baldwin Pk/Irwindale,840,,1980,113,58,,Active,,,http://www.redfin.com/CA/Baldwin-Park/1661-Puente-Ave-91706/unit-25/home/170577488,CRMLS,CV20033387,N,Y,34.0663323,-117.9682447
MLS Listing,,Single Family Residential,623 Tonopah Ave,La Puente,CA,91744,568000,3,3.0,699 - Not Defined,1534,6366,1956,116,370,,Active,,,http://www.redfin.com/CA/La-Puente/623-Tonopah-Ave-91744/home/7834010,CRMLS,CV20028325,N,Y,34.0431602,-117.9700447
MLS Listing,,Vacant Land,8242002039,La Puente,CA,91744,6000,,,La Puente,,613,,117,,,Active,,,http://www.redfin.com/CA/City-of-Industry/8242002039-91744/home/170550128,AVMLS,20001228,N,Y,34.030375,-117.935088
MLS Listing,,Mobile/Manufactured Home,901 6th Ave,Hacienda Hts,CA,91745,99000,2,2.0,631 - Hacienda Heights,1450,,1972,118,68,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/home/142907456,CRMLS,TR20029148,N,Y,34.029679,-118.001999
MLS Listing,,Single Family Residential,796 1/2 S 4th Ave,La Puente,CA,91746,1100000,2,2.5,633 - Industry/La Puente/Valinda,1200,64013,1959,119,917,,Active,,,http://www.redfin.com/CA/La-Puente/796-1-2-4th-Ave-91746/home/7836568,CRMLS,DW20028598,N,Y,34.0311822,-117.9945686
MLS Listing,,Mobile/Manufactured Home,419 S 5th Ave,La Puente,CA,91746,299900,2,1.75,633 - Industry/La Puente/Valinda,848,2330,2015,122,354,,Active,,,http://www.redfin.com/CA/Bassett/419-S-5th-Ave-91746/home/23423115,CRMLS,DW20026026,N,Y,34.03534,-117.986953
MLS Listing,,Mobile/Manufactured Home,901 S 6th Ave #45,Hacienda Hts,CA,91745,114900,2,2.0,631 - Hacienda Heights,1464,,1972,138,78,,Active,,,http://www.redfin.com/CA/Hacienda-Heights/901-S-6th-Ave-91745/unit-45/home/142928947,CRMLS,OC20011316,N,Y,34.026489,-117.9933562
MLS Listing,,Single Family Residential,16113 Montbrook St,La Puente,CA,91744,579000,4,2.0,633 - Industry/La Puente/Valinda,1305,6461,1957,141,444,,Active,,,http://www.redfin.com/CA/La-Puente/16113-Montbrook-St-91744/home/8084258,CRMLS,TR20011768,N,Y,34.0346987,-117.9341521
MLS Listing,,Condo/Co-op,1614 Aspen Village Way,West Covina,CA,91791,400000,2,2.0,669 - West Covina,1165,76083,1977,152,343,459,Active,,,http://www.redfin.com/CA/West-Covina/1614-Aspen-Village-Way-91791/home/7959561,CRMLS,IV20002715,N,Y,34.0604579,-117.911326
MLS Listing,,Single Family Residential,649 Greendale Dr,La Puente,CA,91746,950000,4,3.0,633 - Industry/La Puente/Valinda,3152,6739,1989,180,301,,Active,,,http://www.redfin.com/CA/La-Puente/649-Greendale-Dr-91746/home/7799178,CRMLS,CV19278162,N,Y,34.0374406,-117.9982075
MLS Listing,,Single Family Residential,13858 Lomitas Ave,La Puente,CA,91746,649900,2,2.0,633 - Industry/La Puente/Valinda,1700,31680,1942,249,382,,Active,,,http://www.redfin.com/CA/La-Puente/13858-Lomitas-Ave-91746/home/7836134,CRMLS,TR19222458,N,Y,34.0345676,-117.9961241
MLS Listing,,Single Family Residential,14457 Beckner St,La Puente,CA,91744,515999,3,2.0,633 - Industry/La Puente/Valinda,1564,6117,1956,262,330,,Active,,,http://www.redfin.com/CA/La-Puente/14457-Beckner-St-91744/home/7834127,CRMLS,DW19223107,N,Y,34.0411492,-117.9713717
MLS Listing,,Single Family Residential,740 Greycliff Ave,La Puente,CA,91744,489000,3,2.0,633 - Industry/La Puente/Valinda,1363,6812,1954,273,359,,Active,,,http://www.redfin.com/CA/La-Puente/740-Greycliff-Ave-91744/home/7859841,CRMLS,CV19214145,N,Y,34.0313988,-117.9384013
MLS Listing,,Single Family Residential,131 Hillcrest Dr,La Puente,CA,91744,650000,3,3.0,633 - Industry/La Puente/Valinda,2028,7104,1978,281,321,,Active,,,http://www.redfin.com/CA/La-Puente/131-Hillcrest-Dr-91744/home/7857957,CRMLS,WS19198790,N,Y,34.0214658,-117.9410327
MLS Listing,,Vacant Land,744 S Glendora Ave,West Covina,CA,91790,445000,,,669 - West Covina,,8047,,326,,,Active,,,http://www.redfin.com/CA/West-Covina/744-S-Glendora-Ave-91790/home/22616043,CRMLS,CV19163144,N,Y,34.061572,-117.931241
MLS Listing,,Vacant Land,230 S Glendora Ave,West Covina,CA,91790,1699900,,,669 - West Covina,,8570,,361,,,Active,,,http://www.redfin.com/CA/West-Covina/230-S-Glendora-Ave-91790/home/62492552,CRMLS,CV19138042,N,Y,34.0692696,-117.9222419
MLS Listing,,Vacant Land,1 alley,La Puente,CA,,499000,,,633 - Industry/La Puente/Valinda,,11132,,596,,,Active,,,http://www.redfin.com/CA/La-Puente/1-alley-Unknown/home/147710343,CRMLS,OC18254268,N,Y,34.0200114,-117.9495083
New Construction Plan,,Single Family Residential,Residence 1,West Covina,CA,91790,522000,2,2.5,Cameron 56,1374,,,,380,,Active,,,http://www.redfin.com/CA/West-Covina/Cameron-56/Residence-1/home/170580039,NewHomeSource.com,Plan-121672195,N,Y,34.06827,-117.9425658
New Construction Plan,,Single Family Residential,Residence 4,West Covina,CA,91790,619000,4,3.5,Cameron 56,1858,,,,333,,Active,,,http://www.redfin.com/CA/West-Covina/Cameron-56/Residence-4/home/170580040,NewHomeSource.com,Plan-121672193,N,Y,34.06827,-117.9425658
New Construction Plan,,Single Family Residential,Residence 3,West Covina,CA,91790,579000,3,2.5,Cameron 56,1667,,,,347,,Active,,,http://www.redfin.com/CA/West-Covina/Cameron-56/Residence-3/home/170580041,NewHomeSource.com,Plan-121672192,N,Y,34.06827,-117.9425658
New Construction Plan,,Single Family Residential,Residence 6,West Covina,CA,91790,609000,3,2.5,Cameron 56,1668,,,,365,,Active,,,http://www.redfin.com/CA/West-Covina/Cameron-56/Residence-6/home/170580042,NewHomeSource.com,Plan-121672191,N,Y,34.06827,-117.9425658
New Construction Plan,,Single Family Residential,Residence 2,West Covina,CA,91790,527000,2,2.5,Cameron 56,1423,,,,370,,Active,,,http://www.redfin.com/CA/West-Covina/Cameron-56/Residence-2/home/170580043,NewHomeSource.com,Plan-121672190,N,Y,34.06827,-117.9425658
