SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2347 Central Ave,South El Monte,CA,91733,449888,3,3.0,657 - So. El Monte,1317,40176,1979,11,342,200,Active,,,http://www.redfin.com/CA/South-El-Monte/2347-Central-Ave-91733/home/7795018,CRMLS,MB20099869,N,Y,34.055969,-118.047581
MLS Listing,,Single Family Residential,1823 Reynolds Ave,Rosemead,CA,91770,659900,3,2.0,651 - Rosemead/S. San Gabriel,1305,4959,1963,15,506,,Active,,,http://www.redfin.com/CA/Rosemead/1823-Reynolds-Ave-91770/home/6988452,CRMLS,CV20097868,N,Y,34.0506887,-118.0886291
MLS Listing,,Condo/Co-op,1725 Neil Armstrong St #105,Montebello,CA,90640,335000,2,2.0,674 - Montebello,970,404929,1971,15,345,220,Active,,,http://www.redfin.com/CA/Montebello/1725-Neil-Armstrong-St-90640/unit-105/home/6985599,CRMLS,TR20096862,N,Y,34.0415188,-118.0954791
MLS Listing,,Condo/Co-op,1639 Firvale Ave,Montebello,CA,90640,399000,2,1.0,674 - Montebello,940,8142,1972,15,424,330,Active,,,http://www.redfin.com/CA/Montebello/1639-Firvale-Ave-90640/home/6985364,CRMLS,TR20083472,N,Y,34.039037,-118.092561
MLS Listing,,Townhouse,3331 Stallo Ave,Rosemead,CA,91770,809900,5,3.0,651 - Rosemead/S. San Gabriel,2119,5459,1940,15,382,,Active,,,http://www.redfin.com/CA/Rosemead/3331-Stallo-Ave-91770/home/171824788,CRMLS,OC20097949,N,Y,34.0687376,-118.084927
MLS Listing,,Single Family Residential,,El Monte,CA,91732,468000,3,3.0,619 - El Monte,1504,2052,1990,15,311,140,Active,,,http://www.redfin.com/CA/El-Monte/Undisclosed-address-91732/home/7987382,CRMLS,WS20097859,N,Y,34.0660096,-118.0144231
MLS Listing,,Single Family Residential,136 W Glendon Way,San Gabriel,CA,91776,1180000,7,4.0,654 - San Gabriel,2820,7541,1990,16,418,,Active,,,http://www.redfin.com/CA/San-Gabriel/136-W-Glendon-Way-91776/home/7032029,CRMLS,CV20097310,N,Y,34.07408,-118.1011891
MLS Listing,,Single Family Residential,9254 De Adalena St,Rosemead,CA,91770,599000,1,2.0,651 - Rosemead/S. San Gabriel,1773,11608,1952,16,338,,Active,,,http://www.redfin.com/CA/Rosemead/9254-De-Adalena-St-91770/home/8012370,CRISNet,SR20097076,N,Y,34.0764025,-118.0668851
MLS Listing,,Single Family Residential,12439 Klingerman St,El Monte,CA,91732,410000,3,1.0,619 - El Monte,1014,5180,1947,16,404,,Active,,,http://www.redfin.com/CA/El-Monte/12439-Klingerman-St-91732/home/7797329,CRMLS,TR20096953,N,Y,34.0481539,-118.0201869
MLS Listing,,Single Family Residential,11851 Lambert Ave,El Monte,CA,91732,799000,4,3.0,619 - El Monte,2409,6439,1996,17,332,175,Active,,,http://www.redfin.com/CA/El-Monte/11851-Lambert-Ave-91732/home/7986129,CRMLS,WS20090910,N,Y,34.0802919,-118.0124103
MLS Listing,,Condo/Co-op,1725 Neil Armstrong St #108,Montebello,CA,90640,398000,3,2.0,674 - Montebello,1157,404929,1971,17,344,220,Active,,,http://www.redfin.com/CA/Montebello/1725-Neil-Armstrong-St-90640/unit-108/home/6985596,CRMLS,WS20091342,N,Y,34.0415188,-118.0954791
MLS Listing,,Single Family Residential,1436 Durfee Ave,South El Monte,CA,91733,570000,3,2.0,657 - So. El Monte,1208,5194,1961,18,472,,Active,,,http://www.redfin.com/CA/South-El-Monte/1436-Durfee-Ave-91733/home/7801753,CRMLS,CV20095871,N,Y,34.0396932,-118.0393525
MLS Listing,,Vacant Land,1507 Country Point Ln,San Dimas,CA,91733,2290000,,,689 - San Dimas,,43124,,18,,541,Active,,,http://www.redfin.com/CA/El-Monte/1507-Country-Point-LN-91733/home/171798252,CRISNet,SR20095393,N,Y,34.0499095,-118.0478826
MLS Listing,,Single Family Residential,3569 Cogswell Rd,El Monte,CA,91732,539999,4,3.0,619 - El Monte,1763,1656,1991,18,306,65,Active,,,http://www.redfin.com/CA/El-Monte/3569-Cogswell-Rd-91732/home/7997312,CRMLS,CV20095069,N,Y,34.0698553,-118.0162736
MLS Listing,,Vacant Land,1513 Country Point Ln,San Dimas,CA,91733,1540000,,,689 - San Dimas,,27442,,19,,541,Active,,,http://www.redfin.com/CA/El-Monte/1513-Country-Point-LN-91733/home/171781510,CRISNet,SR20091469,N,Y,34.0499095,-118.0478826
MLS Listing,,Vacant Land,1511 Country Point Ln,San Dimas,CA,91733,1780000,,,689 - San Dimas,,30056,,19,,541,Active,,,http://www.redfin.com/CA/El-Monte/1511-Country-Point-LN-91733/home/171781435,CRISNet,SR20090734,N,Y,34.0499095,-118.0478826
MLS Listing,,Single Family Residential,2020 Parkway Dr,El Monte,CA,91733,510000,2,2.0,619 - El Monte,1160,7149,1938,21,440,,Active,,,http://www.redfin.com/CA/El-Monte/2020-Parkway-Dr-91733/home/7799734,CRMLS,PW20093913,N,Y,34.041898,-118.024154
MLS Listing,,Single Family Residential,1521 Delta Ave,Rosemead,CA,91770,750000,2,1.0,651 - Rosemead/S. San Gabriel,855,11848,1948,23,877,,Active,,,http://www.redfin.com/CA/Rosemead/1521-Delta-Ave-91770/home/6988525,CRMLS,PW20092328,N,Y,34.0468104,-118.0864114
MLS Listing,,Multi-Family (2-4 Unit),210 W Marshall St,San Gabriel,CA,91776,1600000,7,4.0,654 - San Gabriel,3326,9642,1974,23,481,,Active,,,http://www.redfin.com/CA/San-Gabriel/210-W-Marshall-St-91776/home/7031844,CRMLS,SB20072602,N,Y,34.0750725,-118.1028265
MLS Listing,,Vacant Land,10334 Garvey Ave,El Monte,CA,91733,1900000,,,619 - El Monte,,28561,,23,,,Active,,,http://www.redfin.com/CA/El-Monte/10334-Garvey-Ave-91733/home/171701335,CRMLS,PW20092038,N,Y,34.0623857,-118.0458015
MLS Listing,,Condo/Co-op,1080 Walnut Grove Ave Unit B,Rosemead,CA,91770,469000,2,3.0,651 - Rosemead/S. San Gabriel,1412,854,1982,24,332,360,Active,,,http://www.redfin.com/CA/Rosemead/1080-Walnut-Grove-Ave-91770/unit-B/home/6989275,CRMLS,AR20085530,N,Y,34.042236,-118.079862
MLS Listing,,Single Family Residential,7734 Young Ave,Rosemead,CA,91770,675000,4,1.0,651 - Rosemead/S. San Gabriel,2162,6885,1930,24,312,,Active,,,http://www.redfin.com/CA/Rosemead/7734-Young-Ave-91770/home/6991456,CRMLS,PW20091405,N,Y,34.0514864,-118.1011805
MLS Listing,,Townhouse,2021 Brighton St,San Gabriel,CA,91776,1008000,5,2.0,654 - San Gabriel,1996,9878,2019,24,505,,Active,,,http://www.redfin.com/CA/San-Gabriel/2021-Brighton-St-91776/home/7037416,CRMLS,CV20090171,N,Y,34.0726181,-118.0983456
MLS Listing,,Multi-Family (2-4 Unit),7815 Hellman Ave,Rosemead,CA,91770,1350000,8,4.0,Rosemead/S. San Gabriel,3420,8244,1959,25,395,,Active,,,http://www.redfin.com/CA/Rosemead/7815-Hellman-Ave-91770/home/6992506,TheMLS,20-578370,N,Y,34.070198,-118.098855
MLS Listing,,Multi-Family (2-4 Unit),7811 Hellman Ave,Rosemead,CA,91770,1350000,8,4.0,Rosemead/S. San Gabriel,3420,6816,1959,25,395,,Active,,,http://www.redfin.com/CA/Rosemead/7811-Hellman-Ave-91770/home/6992507,TheMLS,20-578324,N,Y,34.070085,-118.0990315
MLS Listing,,Single Family Residential,2843 Allgeyer Ave,El Monte,CA,91732,480000,3,2.0,619 - El Monte,1194,4130,1961,26,402,,Active,,,http://www.redfin.com/CA/El-Monte/2843-Allgeyer-Ave-91732/home/7796194,CRMLS,CV20089714,N,Y,34.059861,-118.019868
MLS Listing,,Single Family Residential,11710 Lansdale Ave,El Monte,CA,91732,698000,4,3.0,619 - El Monte,1795,19282,2017,28,389,99,Active,,,http://www.redfin.com/CA/El-Monte/11710-Lansdale-Ave-91732/home/112866388,CRMLS,OC20088813,N,Y,34.0675422,-118.0232632
MLS Listing,,Single Family Residential,2715 Bryce Rd,El Monte,CA,91732,546000,3,2.0,619 - El Monte,1173,5596,1972,29,465,,Active,,,http://www.redfin.com/CA/El-Monte/2715-Bryce-Rd-91732/home/7797870,CRMLS,IV20088539,N,Y,34.052984,-118.01612
MLS Listing,,Single Family Residential,3436 Nevada Ave,El Monte,CA,91731,610000,4,2.75,619 - El Monte,1557,7253,1925,29,392,,Active,,,http://www.redfin.com/CA/El-Monte/3436-Nevada-Ave-91731/home/8004099,CRMLS,DW20088488,N,Y,34.0713958,-118.0367454
MLS Listing,,Condo/Co-op,11131 Dodson St #3,El Monte,CA,91733,319000,2,2.0,619 - El Monte,985,18297,1981,36,324,200,Active,,,http://www.redfin.com/CA/El-Monte/11131-Dodson-St-91733/unit-3/home/7795590,CRMLS,CV20081973,N,Y,34.0607975,-118.0327785
MLS Listing,,Condo/Co-op,1630 Neil Armstrong St #305,Montebello,CA,90640,279900,1,1.0,674 - Montebello,646,208078,1973,37,433,305,Active,,,http://www.redfin.com/CA/Montebello/1630-Neil-Armstrong-St-90640/unit-305/home/6985820,CRMLS,WS20082256,N,Y,34.0381955,-118.09483
MLS Listing,,Multi-Family (2-4 Unit),4257 Cedar Ave,El Monte,CA,91732,1195000,5,3.0,619 - El Monte,2550,10460,1950,43,469,,Active,,,http://www.redfin.com/CA/El-Monte/4257-Cedar-Ave-91732/home/7998587,CRMLS,DW20079194,N,Y,34.0831831,-118.0247155
MLS Listing,,Multi-Family (2-4 Unit),3330 Eckhart Ave,Rosemead,CA,91770,958000,8,3.0,651 - Rosemead/S. San Gabriel,2189,6545,1953,47,438,,Active,,,http://www.redfin.com/CA/Rosemead/3330-Eckhart-Ave-91770/home/6992714,CRMLS,CV20076324,N,Y,34.068987,-118.09254
MLS Listing,,Mobile/Manufactured Home,12700 ELLIOT St E #504,El Monte,CA,91732,129900,4,2.0,619 - El Monte,1568,,1999,48,83,,Active,,,http://www.redfin.com/CA/El-Monte/12700-Elliott-Ave-91732/unit-504/home/142933313,CRMLS,TR20075881,N,Y,34.0486128,-118.0150918
MLS Listing,,Condo/Co-op,1701 Neil Armstrong St #208,Montebello,CA,90640,449000,3,2.0,674 - Montebello,1165,404929,1971,53,385,260,Active,,,http://www.redfin.com/CA/Montebello/1701-Neil-Armstrong-St-90640/unit-208/home/6985571,CRMLS,OC20073409,N,Y,34.0415188,-118.0954791
MLS Listing,,Mobile/Manufactured Home,12700 elliott,El Monte,CA,91732,34999,2,2.0,699 - Not Defined,840,,1992,61,42,,Active,,,http://www.redfin.com/CA/El-Monte/12700-Elliott-Ave-91732/home/113746625,CRMLS,CV20069610,N,Y,34.0483583,-118.0133219
MLS Listing,,Condo/Co-op,4257 Walnut Grove Ave,Rosemead,CA,91770,578000,3,2.5,651 - Rosemead/S. San Gabriel,1715,57006,1981,62,337,300,Active,,,http://www.redfin.com/CA/Rosemead/4257-Walnut-Grove-Ave-91770/home/7038833,CRMLS,TR20067068,N,Y,34.083899,-118.08268
MLS Listing,,Single Family Residential,1816 Strozier Ave,South El Monte,CA,91733,668000,4,2.5,657 - So. El Monte,2156,5608,1954,65,310,,Active,,,http://www.redfin.com/CA/South-El-Monte/1816-Strozier-Ave-91733/home/7801164,CRMLS,CV20067885,N,Y,34.0494717,-118.0497349
MLS Listing,,Multi-Family (2-4 Unit),1639 Euclid Ave,San Gabriel,CA,91776,1200000,5,4.0,654 - San Gabriel,3173,8196,2002,66,378,,Active,,,http://www.redfin.com/CA/San-Gabriel/1639-Euclid-Ave-91776/home/7037165,CRMLS,WS20067399,N,Y,34.0785577,-118.0961966
MLS Listing,,Townhouse,2834 Tyler Ave,El Monte,CA,91733,539900,2,3.0,619 - El Monte,1520,34318,2018,67,355,146,Active,,,http://www.redfin.com/CA/El-Monte/2834-Tyler-Ave-91733/home/143385665,CRMLS,CV20066268,N,Y,34.0623051,-118.0355304
MLS Listing,,Single Family Residential,431 Central,San Gabriel,CA,91776,668888,2,1.0,654 - San Gabriel,902,6491,1947,70,742,,Active,,,http://www.redfin.com/CA/San-Gabriel/431-Central-Ter-91776/home/7036309,CRMLS,CV20064880,N,Y,34.0887037,-118.0946877
MLS Listing,,Single Family Residential,9927 Alesia St,South El Monte,CA,91733,749888,4,3.0,657 - So. El Monte,1506,5257,1954,73,498,,Active,,,http://www.redfin.com/CA/South-El-Monte/9927-Alesia-St-91733/home/7801307,CRMLS,CV20063162,N,Y,34.0462563,-118.0522046
MLS Listing,,Single Family Residential,3040 Adelia Ave,El Monte,CA,91733,575000,3,2.0,619 - El Monte,1100,4990,1962,81,523,,Active,,,http://www.redfin.com/CA/El-Monte/3040-Adelia-Ave-91733/home/8005160,CRMLS,WS20054177,N,Y,34.064004,-118.0583788
MLS Listing,,Townhouse,1115 Walnut Grove Ave,Rosemead,CA,91770,595000,4,3.0,651 - Rosemead/S. San Gabriel,1942,941,1979,81,306,310,Active,,,http://www.redfin.com/CA/Rosemead/1115-Walnut-Grove-Ave-91770/home/6988802,CRMLS,DW20058364,N,Y,34.0425168,-118.0820738
MLS Listing,,Single Family Residential,1039 S Del Mar Ave,San Gabriel,CA,91776,775000,5,2.0,654 - San Gabriel,1506,6329,1938,87,515,,Active,,,http://www.redfin.com/CA/San-Gabriel/1039-S-Del-Mar-Ave-91776/home/7032956,CRMLS,DW20051911,N,Y,34.0882643,-118.0998545
MLS Listing,,Vacant Land,1612 Tyler Ave,South El Monte,CA,91733,4900000,,,South El Monte,,61399,,88,,,Active,,,http://www.redfin.com/CA/South-El-Monte/1612-Tyler-Ave-91733/home/171051897,PFAR,820001005,N,Y,34.0468061,-118.0424398
MLS Listing,,Multi-Family (2-4 Unit),8521 Fern Ave,Rosemead,CA,91770,1500000,8,4.0,651 - Rosemead/S. San Gabriel,3640,7850,1962,88,412,,Active,,,http://www.redfin.com/CA/Rosemead/8521-Fern-Ave-91770/home/6989884,CRMLS,IN20053357,N,Y,34.0591777,-118.0824926
MLS Listing,,Single Family Residential,1734 Penn Mar Ave,South El Monte,CA,91733,990000,6,3.75,South El Monte,2450,11722,1944,88,404,,Active,,,http://www.redfin.com/CA/El-Monte/1734-Penn-Mar-Ave-91733/home/7800167,TheMLS,20-562604,N,Y,34.045377,-118.036968
MLS Listing,,Condo/Co-op,4618 N Peck Rd Unit D,El Monte,CA,91732,550000,3,2.5,619 - El Monte,1379,,2017,91,399,270,Active,,,http://www.redfin.com/CA/El-Monte/4618-Peck-Rd-91732/unit-D/home/167802950,CRMLS,TR20048917,N,Y,34.08812,-118.015198
MLS Listing,,Multi-Family (2-4 Unit),3333 Stallo Ave,Rosemead,CA,91770,809900,5,3.0,651 - Rosemead/S. San Gabriel,2119,5459,1940,93,382,,Active,,,http://www.redfin.com/CA/Rosemead/3333-Stallo-Ave-91770/home/6993471,CRMLS,OC20035707,N,Y,34.068747,-118.08499
MLS Listing,,Single Family Residential,2737 Maxson Rd,El Monte,CA,91732,985000,5,3.0,Not Applicable,2040,12972,1946,95,483,,Active,,,http://www.redfin.com/CA/El-Monte/2737-Maxson-Rd-91732/home/7796417,GPSMLS,219040069,N,Y,34.0568179,-118.0198482
MLS Listing,,Multi-Family (5+ Unit),10327 Bodger St,El Monte,CA,91733,1450000,11,6.0,619 - El Monte,5050,12587,1935,95,287,,Active,,,http://www.redfin.com/CA/El-Monte/10327-Bodger-St-91733/home/8004413,CRMLS,AR20046991,N,Y,34.064497,-118.04595
MLS Listing,,Condo/Co-op,11036 Garvey Ave,El Monte,CA,91733,638800,3,4.0,619 - El Monte,1780,39883,2017,96,359,320,Active,,,http://www.redfin.com/CA/El-Monte/11036-Garvey-Ave-91733/home/145144325,CRMLS,WS20037518,N,Y,34.0626976,-118.0346648
MLS Listing,,Single Family Residential,828 Muscatel Ave,Rosemead,CA,91770,679998,3,2.0,651 - Rosemead/S. San Gabriel,1340,6567,1959,98,507,,Active,,,http://www.redfin.com/CA/Rosemead/828-Muscatel-Ave-91770/home/6982112,CRMLS,TR20044684,N,Y,34.0398743,-118.0770372
MLS Listing,,Townhouse,8361 Village,Rosemead,CA,91770,565000,3,2.75,651 - Rosemead/S. San Gabriel,1795,1795,1979,102,315,310,Active,,,http://www.redfin.com/CA/Rosemead/8361-E-Village-Ln-91770/home/6988636,CRMLS,DW20041017,N,Y,34.04323,-118.084997
MLS Listing,,Single Family Residential,10710 Owens Way,El Monte,CA,91733,485000,3,2.0,619 - El Monte,1106,6740,1959,104,439,,Active,,,http://www.redfin.com/CA/El-Monte/10710-Owens-Way-91733/home/7795350,CRMLS,OC20039861,N,Y,34.060993,-118.040844
MLS Listing,,Multi-Family (2-4 Unit),10706 Owens Way,El Monte,CA,91733,515000,3,2.0,619 - El Monte,1560,7398,1938,104,330,,Active,,,http://www.redfin.com/CA/El-Monte/10706-Owens-Way-91733/home/7795345,CRMLS,OC20039852,N,Y,34.061023,-118.040995
MLS Listing,,Multi-Family (2-4 Unit),10718 Owens Way,El Monte,CA,91733,515000,4,2.0,619 - El Monte,1560,5996,1960,104,330,,Active,,,http://www.redfin.com/CA/El-Monte/10718-Owens-Way-91733/home/7795349,CRMLS,OC20039845,N,Y,34.060967,-118.0406789
MLS Listing,,Single Family Residential,2673 Gage Ave,El Monte,CA,91733,390000,2,1.0,619 - El Monte,814,5059,1936,104,479,,Active,,,http://www.redfin.com/CA/El-Monte/2673-Gage-Ave-91733/home/7795343,CRMLS,OC20039644,N,Y,34.0606855,-118.0403587
MLS Listing,,Condo/Co-op,4144 Rowland Ave #4,El Monte,CA,91731,428000,2,2.0,619 - El Monte,951,16160,1980,107,450,,Active,,,http://www.redfin.com/CA/El-Monte/4144-Rowland-Ave-91731/unit-4/home/8003282,CRMLS,IV20037367,N,Y,34.0829535,-118.0533816
MLS Listing,,Single Family Residential,3136 Bartlett Ave,Rosemead,CA,91770,1250000,5,3.0,Rosemead/S. San Gabriel,2620,12543,1952,109,477,,Active,,,http://www.redfin.com/CA/Rosemead/3136-Bartlett-Ave-91770/home/6993908,PFAR,820000654,N,Y,34.0655104,-118.0786834
MLS Listing,,Mobile/Manufactured Home,12700 Elliott Ave #404,El Monte,CA,91732,119900,3,2.0,619 - El Monte,1040,,2017,116,115,,Active,,,http://www.redfin.com/CA/El-Monte/12700-Elliott-Ave-91732/unit-404/home/170556871,CRMLS,CV20030230,N,Y,34.0486789,-118.0150849
MLS Listing,,Single Family Residential,9610 Lorica St,Rosemead,CA,91770,535000,3,1.0,651 - Rosemead/S. San Gabriel,1883,5962,1939,117,284,,Active,,,http://www.redfin.com/CA/Rosemead/9610-Lorica-St-91770/home/170552276,CRMLS,WS20029925,N,Y,34.082591,-118.059449
MLS Listing,,Vacant Land,12138 Valley Blvd,El Monte,CA,91732,900000,,,619 - El Monte,,21151,,119,,,Active,,,http://www.redfin.com/CA/El-Monte/12138-Valley-Blvd-91732/home/40420439,CRMLS,TR20028680,N,Y,34.0606754,-118.0158183
MLS Listing,,Single Family Residential,12131 Wanda St,El Monte,CA,91732,559000,3,2.5,619 - El Monte,1552,1913,2002,120,360,80,Active,,,http://www.redfin.com/CA/El-Monte/12131-Wanda-St-91732/home/8120064,CRMLS,AR20023635,N,Y,34.0668155,-118.013634
