SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1639 Firvale Ave,Montebello,CA,90640,399000,2,1.0,674 - Montebello,940,8142,1972,15,424,330,Active,,,http://www.redfin.com/CA/Montebello/1639-Firvale-Ave-90640/home/6985364,CRMLS,TR20083472,N,Y,34.039037,-118.092561
MLS Listing,,Single Family Residential,753 Keenan St,Montebello,CA,90640,599888,3,2.0,674 - Montebello,1400,6126,1942,15,428,,Active,,,http://www.redfin.com/CA/Montebello/753-Keenan-St-90640/home/6967289,CRMLS,MB20097811,N,Y,34.0295536,-118.1421432
MLS Listing,,Single Family Residential,889 Kingsford St,Monterey Park,CA,91754,1788000,5,5.0,Monterey Park,4155,12373,2006,16,430,148,Active,,,http://www.redfin.com/CA/Monterey-Park/889-Kingsford-St-91754/home/8173287,PFAR,820001823,N,Y,34.0517746,-118.1400861
MLS Listing,,Mobile/Manufactured Home,8509 Beverly Blvd #50,Pico Rivera,CA,90660,95000,2,2.0,649 - Pico Rivera,1200,,1976,16,79,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8509-Beverly-Blvd-90660/unit-50/home/160371084,CRMLS,WS20097008,N,Y,34.0136088,-118.0896347
MLS Listing,,Townhouse,825 Aloe Pl,Montebello,CA,90640,534500,3,3.0,674 - Montebello,1580,12775,2018,17,338,176,Active,,,http://www.redfin.com/CA/Montebello/825-Aloe-Pl-90640/home/167653169,CRISNet,SR20088999,N,Y,34.006011,-118.110452
MLS Listing,,Condo/Co-op,1725 Neil Armstrong St #108,Montebello,CA,90640,398000,3,2.0,674 - Montebello,1157,404929,1971,17,344,220,Active,,,http://www.redfin.com/CA/Montebello/1725-Neil-Armstrong-St-90640/unit-108/home/6985596,CRMLS,WS20091342,N,Y,34.0415188,-118.0954791
MLS Listing,,Multi-Family (2-4 Unit),749 Via Altamira,Montebello,CA,90640,960000,5,4.0,674 - Montebello,2656,6052,1954,18,361,,Active,,,http://www.redfin.com/CA/Montebello/749-Via-Altamira-90640/home/6980830,CRMLS,AR20091291,N,Y,34.026563,-118.128436
MLS Listing,,Multi-Family (2-4 Unit),723 S Gerhart Ave,East Los Angeles,CA,90022,750000,5,3.0,ELA - East Los Angeles,1848,6615,1927,19,406,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/723-S-Gerhart-Ave-90022/home/7434484,CRMLS,PW20095104,N,Y,34.0198924,-118.1471065
MLS Listing,,Single Family Residential,5461 Repetto Ave,East Los Angeles,CA,90022,618000,4,2.5,ELA - East Los Angeles,1504,6032,1948,21,411,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/5461-Repetto-Ave-90022/home/7432814,CRMLS,MB20089533,N,Y,34.0273883,-118.1487713
MLS Listing,,Single Family Residential,1741 Appian Way,Montebello,CA,90640,849000,5,3.0,674 - Montebello,2410,6071,1977,21,352,,Active,,,http://www.redfin.com/CA/Montebello/1741-Appian-Way-90640/home/6997376,CRISNet,SR20093532,N,Y,34.0303228,-118.1184399
MLS Listing,,Single Family Residential,607 Michael Collins Cir,Montebello,CA,90640,1290000,4,3.0,674 - Montebello,2445,6655,1973,22,528,,Active,,,http://www.redfin.com/CA/Montebello/607-Michael-Collins-Cir-90640/home/6981482,CRMLS,PW20092919,N,Y,34.0241229,-118.1021406
MLS Listing,,Single Family Residential,1521 Delta Ave,Rosemead,CA,91770,750000,2,1.0,651 - Rosemead/S. San Gabriel,855,11848,1948,23,877,,Active,,,http://www.redfin.com/CA/Rosemead/1521-Delta-Ave-91770/home/6988525,CRMLS,PW20092328,N,Y,34.0468104,-118.0864114
MLS Listing,,Condo/Co-op,1080 Walnut Grove Ave Unit B,Rosemead,CA,91770,469000,2,3.0,651 - Rosemead/S. San Gabriel,1412,854,1982,24,332,360,Active,,,http://www.redfin.com/CA/Rosemead/1080-Walnut-Grove-Ave-91770/unit-B/home/6989275,CRMLS,AR20085530,N,Y,34.042236,-118.079862
MLS Listing,,Single Family Residential,7734 Young Ave,Rosemead,CA,91770,675000,4,1.0,651 - Rosemead/S. San Gabriel,2162,6885,1930,24,312,,Active,,,http://www.redfin.com/CA/Rosemead/7734-Young-Ave-91770/home/6991456,CRMLS,PW20091405,N,Y,34.0514864,-118.1011805
MLS Listing,,Single Family Residential,6625 Northside Dr,East Los Angeles,CA,90022,599888,4,2.0,ELA - East Los Angeles,1693,4760,1948,25,354,,Active,,,http://www.redfin.com/CA/Los-Angeles/6625-Northside-Dr-90022/home/7438560,CRMLS,MB20090362,N,Y,34.0132101,-118.1294327
MLS Listing,,Single Family Residential,700 Rio Del Sol Ave,Montebello,CA,90640,610000,4,2.0,674 - Montebello,1656,7232,1962,25,368,,Active,,,http://www.redfin.com/CA/Montebello/700-Rio-Del-Sol-Ave-90640/home/6982345,CRMLS,DW20090252,N,Y,34.01795,-118.0877375
MLS Listing,,Single Family Residential,526 S Garfield Ave,Monterey Park,CA,91754,795000,3,3.0,641 - Monterey Park,1720,5890,1939,28,462,,Active,,,http://www.redfin.com/CA/Monterey-Park/526-S-Garfield-Ave-91754/home/6973176,CRMLS,PW20088932,N,Y,34.055775,-118.124767
MLS Listing,,Single Family Residential,971 College View Ln,Monterey Park,CA,91754,700000,3,1.0,641 - Monterey Park,1582,9178,1956,32,442,,Active,,,http://www.redfin.com/CA/Monterey-Park/971-College-View-Ln-91754/home/6969780,CRMLS,CV20084871,N,Y,34.0408771,-118.1439717
MLS Listing,,Mobile/Manufactured Home,8509 Beverly Blvd #114,Pico Rivera,CA,90660,89900,2,2.0,649 - Pico Rivera,1152,,1979,33,78,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8509-Beverly-Blvd-90660/unit-114/home/171537318,CRMLS,DW20084850,N,Y,34.0136088,-118.0896347
MLS Listing,,Single Family Residential,408 W Arlight St,Monterey Park,CA,91754,875000,4,2.0,641 - Monterey Park,2286,5441,1949,36,383,,Active,,,http://www.redfin.com/CA/Monterey-Park/408-W-Arlight-St-91754/home/6983306,CRMLS,MB20082871,N,Y,34.038803,-118.1363841
MLS Listing,,Condo/Co-op,1630 Neil Armstrong St #305,Montebello,CA,90640,279900,1,1.0,674 - Montebello,646,208078,1973,37,433,305,Active,,,http://www.redfin.com/CA/Montebello/1630-Neil-Armstrong-St-90640/unit-305/home/6985820,CRMLS,WS20082256,N,Y,34.0381955,-118.09483
MLS Listing,,Single Family Residential,1401 S Ynez Ave,Monterey Park,CA,91754,688000,2,1.0,641 - Monterey Park,1114,7260,1952,40,618,,Active,,,http://www.redfin.com/CA/Monterey-Park/1401-S-Ynez-Ave-91754/home/6977038,CRMLS,WS20080280,N,Y,34.0461544,-118.1394919
MLS Listing,,Mobile/Manufactured Home,8509 Beverly Blvd #7,Pico Rivera,CA,90660,75000,2,2.0,649 - Pico Rivera,1400,,1976,50,54,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8509-Beverly-Blvd-90660/unit-7/home/171370632,CRMLS,CV20075393,N,Y,34.0136088,-118.0896347
MLS Listing,,Single Family Residential,2500 W Via Acosta,Montebello,CA,90640,699888,6,3.0,674 - Montebello,1855,4930,1947,50,377,,Active,,,http://www.redfin.com/CA/Montebello/2500-W-Via-Acosta-90640/home/6981176,CRMLS,CV20075013,N,Y,34.0228811,-118.1283376
MLS Listing,,Condo/Co-op,1701 Neil Armstrong St #208,Montebello,CA,90640,449000,3,2.0,674 - Montebello,1165,404929,1971,53,385,260,Active,,,http://www.redfin.com/CA/Montebello/1701-Neil-Armstrong-St-90640/unit-208/home/6985571,CRMLS,OC20073409,N,Y,34.0415188,-118.0954791
MLS Listing,,Multi-Family (2-4 Unit),6057 Dennison St,Los Angeles,CA,90022,715000,4,2.0,East LA,1929,4027,1929,56,371,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/6057-Dennison-St-90022/home/7432390,TheMLS,20-570398,N,Y,34.014843,-118.1415795
MLS Listing,,Vacant Land,2011 Potrero Grande Dr,Monterey Park,CA,91755,1738000,,,641 - Monterey Park,,31897,,58,,,Active,,,http://www.redfin.com/CA/Monterey-Park/2015-Potrero-Grande-Dr-91755/home/28677229,CRMLS,AR20071430,N,Y,34.040608365,-118.1072598
MLS Listing,,Multi-Family (2-4 Unit),2413 W Via Corona,Montebello,CA,90640,779000,8,4.0,699 - Not Defined,1931,6628,1951,62,403,,Active,,,http://www.redfin.com/CA/Montebello/2413-W-Via-Corona-90640/home/7434955,CRMLS,PW20069328,N,Y,34.020327,-118.126472
MLS Listing,,Multi-Family (2-4 Unit),236 E Cleveland Ave,Montebello,CA,90640,645000,4,2.0,674 - Montebello,1908,7842,1947,66,338,,Active,,,http://www.redfin.com/CA/Montebello/236-E-Cleveland-Ave-90640/home/7437210,CRMLS,MB20067390,N,Y,34.0104041,-118.0976598
MLS Listing,,Mobile/Manufactured Home,8509 Beverly Blvd,Pico Rivera,CA,90660,110000,2,2.0,649 - Pico Rivera,,,1980,67,,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8509-Beverly-Blvd-90660/home/142933215,CRMLS,DW20066073,N,Y,34.0136088,-118.0896347
MLS Listing,,Condo/Co-op,1301 S Atlantic Blvd Unit 321B,Monterey Park,CA,91754,410000,2,2.0,641 - Monterey Park,1213,148022,1968,68,338,340,Active,,,http://www.redfin.com/CA/Monterey-Park/1301-S-Atlantic-Blvd-91754/unit-321B/home/171233045,CRMLS,WS20065976,N,Y,34.0470521,-118.1404747
MLS Listing,,Single Family Residential,8841 Ibsen St,Pico Rivera,CA,90660,515000,3,2.0,649 - Pico Rivera,962,4608,1921,71,535,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8841-Ibsen-St-90660/home/6982859,CRMLS,RS20064706,N,Y,34.0135561,-118.0825433
MLS Listing,,Single Family Residential,9927 Alesia St,South El Monte,CA,91733,749888,4,3.0,657 - So. El Monte,1506,5257,1954,73,498,,Active,,,http://www.redfin.com/CA/South-El-Monte/9927-Alesia-St-91733/home/7801307,CRMLS,CV20063162,N,Y,34.0462563,-118.0522046
MLS Listing,,Single Family Residential,808 Bradshawe St,Montebello,CA,90640,680000,3,2.0,674 - Montebello,1446,5708,1942,79,470,,Active,,,http://www.redfin.com/CA/Montebello/808-Bradshawe-St-90640/home/6980351,CRMLS,RS20057889,N,Y,34.0308893,-118.1406347
MLS Listing,,Townhouse,1115 Walnut Grove Ave,Rosemead,CA,91770,595000,4,3.0,651 - Rosemead/S. San Gabriel,1942,941,1979,81,306,310,Active,,,http://www.redfin.com/CA/Rosemead/1115-Walnut-Grove-Ave-91770/home/6988802,CRMLS,DW20058364,N,Y,34.0425168,-118.0820738
MLS Listing,,Single Family Residential,3918 Durfee Ave,Pico Rivera,CA,90660,1100000,3,2.0,649 - Pico Rivera,2138,16934,2017,81,514,,Active,,,http://www.redfin.com/CA/Pico-Rivera/3918-Durfee-Ave-90660/home/7803522,CRMLS,DW20058424,N,Y,34.015898,-118.0738361
MLS Listing,,Single Family Residential,1416 Appian Way,Montebello,CA,90640,815000,5,3.0,674 - Montebello,2472,6204,1979,86,330,,Active,,,http://www.redfin.com/CA/Montebello/1416-Appian-Way-90640/home/6997543,CRMLS,WS20055724,N,Y,34.0315652,-118.1130222
MLS Listing,,Multi-Family (2-4 Unit),5800 Via corona,East Los Angeles,CA,90022,855000,5,4.0,ELA - East Los Angeles,2705,5874,1946,91,316,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/5800-Via-Corona-St-90022/home/7433823,CRMLS,DW20050419,N,Y,34.0254272,-118.1445659
MLS Listing,,Multi-Family (2-4 Unit),4728 Rosemead Blvd,Pico Rivera,CA,90660,649900,4,3.0,649 - Pico Rivera,1432,6357,1928,91,454,,Active,,,http://www.redfin.com/CA/Pico-Rivera/4728-Rosemead-Blvd-90660/home/7448932,CRMLS,DW20049931,N,Y,34.004894,-118.082388
MLS Listing,,Single Family Residential,202 E Floral Dr,Monterey Park,CA,91755,958000,5,3.0,641 - Monterey Park,2128,7472,1949,92,450,,Active,,,http://www.redfin.com/CA/Monterey-Park/202-E-Floral-Dr-91755/home/6984348,CRMLS,WS20049175,N,Y,34.038099,-118.12563
MLS Listing,,Single Family Residential,828 Muscatel Ave,Rosemead,CA,91770,679998,3,2.0,651 - Rosemead/S. San Gabriel,1340,6567,1959,98,507,,Active,,,http://www.redfin.com/CA/Rosemead/828-Muscatel-Ave-91770/home/6982112,CRMLS,TR20044684,N,Y,34.0398743,-118.0770372
MLS Listing,,Multi-Family (2-4 Unit),2017 W Olympic Blvd,Montebello,CA,90640,748888,3,3.0,674 - Montebello,1782,5089,1948,99,420,,Active,,,http://www.redfin.com/CA/Montebello/2017-W-Olympic-Blvd-90640/home/7431271,CRMLS,OC20044304,N,Y,34.010136,-118.12418
MLS Listing,,Townhouse,8361 Village,Rosemead,CA,91770,565000,3,2.75,651 - Rosemead/S. San Gabriel,1795,1795,1979,102,315,310,Active,,,http://www.redfin.com/CA/Rosemead/8361-E-Village-Ln-91770/home/6988636,CRMLS,DW20041017,N,Y,34.04323,-118.084997
MLS Listing,,Multi-Family (5+ Unit),432 N Poplar Ave,Montebello,CA,90640,1775000,53,51.0,674 - Montebello,3916,15056,1949,103,453,,Active,,,http://www.redfin.com/CA/Montebello/432-N-Poplar-Ave-90640/home/7437057,CRMLS,DW20040232,N,Y,34.0147816,-118.0972597
MLS Listing,,Single Family Residential,988 Snyder Ln,Monterey Park,CA,91754,1898000,4,4.5,Monterey Park,3631,24023,2005,106,523,148,Active,,,http://www.redfin.com/CA/Monterey-Park/988-Snyder-Ln-91754/home/8173284,PFAR,820000716,N,Y,34.0500425,-118.1407718
MLS Listing,,Condo/Co-op,1050 S Garfield Ave,Monterey Park,CA,91754,525000,3,2.5,641 - Monterey Park,1536,1190,1980,106,342,220,Active,,,http://www.redfin.com/CA/Monterey-Park/1050-S-Garfield-Ave-91754/home/6979057,CRMLS,WS20038256,N,Y,34.0496291,-118.1277507
MLS Listing,,Single Family Residential,2601 W Lincoln Ave,Montebello,CA,90640,1338888,5,5.0,674 - Montebello,4212,24270,1963,107,318,,Active,,,http://www.redfin.com/CA/Montebello/2601-W-Lincoln-Ave-90640/home/6981317,CRMLS,CV20037384,N,Y,34.026865,-118.1272176
MLS Listing,,Single Family Residential,7336 Mooney Dr,Rosemead,CA,91770,799000,5,3.0,651 - Rosemead/S. San Gabriel,2315,6503,1992,114,345,,Active,,,http://www.redfin.com/CA/Rosemead/7336-Mooney-Dr-91770/home/6986579,CRMLS,TR20032773,N,Y,34.051585,-118.1061184
MLS Listing,,Townhouse,878 S Garfield Ave,Monterey Park,CA,91754,549000,3,2.5,641 - Monterey Park,1388,1442,1978,121,396,240,Active,,,http://www.redfin.com/CA/Monterey-Park/878-S-Garfield-Ave-91754/home/6979026,CRMLS,CV20027684,N,Y,34.050877,-118.127072
MLS Listing,,Multi-Family (5+ Unit),112 N Spruce St,Montebello,CA,90640,2550000,20,12.0,674 - Montebello,10029,13506,1960,129,254,,Active,,,http://www.redfin.com/CA/Montebello/112-N-Spruce-St-90640/home/7436388,CRMLS,OC20019176,N,Y,34.0110523,-118.1092046
MLS Listing,,Single Family Residential,481 W El Repetto Dr,Monterey Park,CA,91754,749000,2,1.0,641 - Monterey Park,1049,7611,1952,129,714,,Active,,,http://www.redfin.com/CA/Monterey-Park/481-W-El-Repetto-Dr-91754/home/6977873,CRMLS,SB20020944,N,Y,34.0449515,-118.1364291
MLS Listing,,Vacant Land,7665 Graves Ave,Rosemead,CA,91770,1188000,,,651 - Rosemead/S. San Gabriel,,26478,,136,,,Active,,,http://www.redfin.com/CA/Rosemead/7665-Graves-Ave-91770/home/6991530,CRMLS,AR20015770,N,Y,34.0555107,-118.101592
MLS Listing,,Single Family Residential,117 E Arlight St,Monterey Park,CA,91755,670000,3,2.0,Monterey Park,1160,5775,1949,138,578,,Active,,,http://www.redfin.com/CA/Monterey-Park/117-E-Arlight-St-91755/home/6984160,TheMLS,20-544874,N,Y,34.0392239,-118.1282872
MLS Listing,,Mobile/Manufactured Home,1517 Merced Ave #60,South El Monte,CA,91733,125900,3,2.0,657 - So. El Monte,1040,,2001,173,121,,Active,,,http://www.redfin.com/CA/South-El-Monte/1517-Merced-Ave-91733/unit-60/home/86929443,CRMLS,DW19282134,N,Y,34.0470103,-118.051722
MLS Listing,,Single Family Residential,7320 Cape St,Rosemead,CA,91770,699000,4,2.5,651 - Rosemead/S. San Gabriel,1879,5164,1964,212,372,,Active,,,http://www.redfin.com/CA/Rosemead/7320-Cape-St-91770/home/6986749,CRMLS,CV19259980,N,Y,34.0466574,-118.1061184
MLS Listing,,Single Family Residential,4707 Oak St,Pico Rivera,CA,90660,495000,3,2.0,649 - Pico Rivera,1241,4313,1928,240,399,,Active,,,http://www.redfin.com/CA/Pico-Rivera/4707-Oak-St-90660/home/7448593,CRMLS,DW19240250,N,Y,34.0088785,-118.091111
MLS Listing,,Single Family Residential,7205 Toll Dr,Rosemead,CA,91770,1168000,1,1.0,Rosemead/S. San Gabriel,532,60904,1939,255,2195,,Active,,,http://www.redfin.com/CA/Rosemead/7205-Toll-Dr-91770/home/21915056,PFAR,819004481,N,Y,34.0502777,-118.1079587
MLS Listing,,Vacant Land,8813 gallatin Rd,Pico Rivera,CA,90660,1500000,,,649 - Pico Rivera,,21675,,281,,,Active,,,http://www.redfin.com/CA/Pico-Rivera/8813-Gallatin-Rd-90660/home/6982185,CRMLS,DW19205014,N,Y,34.0165833,-118.0825703
MLS Listing,,Multi-Family (5+ Unit),1020 College View Dr,Monterey Park,CA,91754,1799999,12,6.0,641 - Monterey Park,5292,8554,1959,341,340,,Active,,,http://www.redfin.com/CA/Monterey-Park/1020-College-View-Dr-91754/home/6969783,CRMLS,CV19154950,N,Y,34.0406866,-118.1444973
MLS Listing,,Multi-Family (5+ Unit),850 W El Repetto Dr,Monterey Park,CA,91754,3900000,20,16.0,641 - Monterey Park,10776,17028,1961,540,362,,Active,,,http://www.redfin.com/CA/Monterey-Park/850-W-El-Repetto-Dr-91754/home/6969911,CRMLS,WS18291330,N,Y,34.0462796,-118.1417318
